names,year,lat,lon,seed,plot,harv,pd1,pd2,pd3,pd4,pd5
50141013,17,-13.2,24.78,10,0.75,0,2016-11-02,,,,
50141014,16,-13.2,24.79,70,2.5,11750,2015-11-02,2015-11-08,2015-11-02,2015-12-13,
50141014,17,-13.2,24.79,80,4,2500,2016-11-14,,,,
50141015,16,-13.23,24.75,170,10,0,2015-11-02,2015-11-08,2015-11-24,,
50141015,17,-13.23,24.75,40,2,0,2016-12-01,,,,
50141016,16,-13.2,24.78,10,0.6,1250,2015-11-08,,,,
50141016,17,-13.2,24.78,15,0.75,750,2016-11-02,2016-11-02,,,
50141017,16,-13.21,24.76,20,0.5,750,2015-11-08,,,,
50141017,17,-13.21,24.76,10,0.5,250,2016-11-02,,,,
50141018,16,-13.2,24.77,30,1.5,1500,2015-11-08,,,,
50141018,17,-13.2,24.77,5,0.25,600,2016-11-14,,,,
50141019,16,-13.2,24.77,5,0.25,150,2015-11-02,,,,
50141019,17,-13.2,24.77,25,1.25,2150,2016-12-01,,,,
50141020,16,-13.23,24.75,20,1,900,2016-01-04,2015-12-01,,,
50141020,17,-13.23,24.75,10,0.5,150,2016-12-05,,,,
50141021,16,-13.2,24.79,50,2.5,50,2016-01-11,,,,
50141021,17,-13.2,24.79,10,0.75,0,2016-12-23,,,,
50141022,16,-13.21,24.76,20,0.75,2100,2015-12-01,,,,
50141022,17,-13.21,24.76,20,1,250,2016-12-01,,,,
50141023,16,-13.23,24.75,15,0.75,2000,2015-11-02,2015-12-01,,,
50141023,17,-13.23,24.75,10,0.5,0,2016-11-14,,,,
50206001,16,-13.2,26.77,20,0.8,2050,2015-11-02,2015-12-06,,,
50206001,17,-13.2,26.77,20,0.75,500,2016-11-07,,,,
50206002,16,-12.2,26.78,40,2,0,2015-10-26,,,,
50206002,17,-12.2,26.78,25,1.25,0,2016-11-24,,,,
50206003,16,-12.24,26.75,30,0.75,50,2015-11-08,,,,
50206003,17,-12.24,26.75,20,1,300,2016-12-01,,,,
50206004,16,-12.23,26.75,20,1,0,2015-11-15,,,,
50206004,17,-12.23,26.75,80,4,1400,2016-11-14,2016-11-24,,,
50206005,16,-12.2,26.77,20,1,0,2015-11-24,2015-11-24,,,
50206005,17,-12.2,26.77,20,1,1400,2016-11-14,2016-11-24,,,
50206006,16,-12.24,26.75,10,0.5,50,2015-11-02,,,,
50206006,17,-12.24,26.75,15,0.5,0,2016-11-24,,,,
50206007,16,-12.2,26.78,20,1,0,2015-11-08,,,,
50206007,17,-12.2,26.78,20,0.75,0,2016-11-14,,,,
50206008,16,-12.23,26.75,29,1,0,2015-11-24,2015-12-01,,,
50206008,17,-12.23,26.75,20,1,0,2016-12-01,2016-12-12,,,
50206009,16,-12.2,26.77,35,1.35,0,2015-11-15,2015-12-01,,,
50206009,17,-12.2,26.77,40,2,0,2016-12-12,,,,
50206010,16,-12.2,26.77,20,1,0,2015-12-24,2015-12-24,,,
50206011,16,-12.24,26.75,50,2.5,250,2015-11-24,,,,
50206012,16,-12.24,26.75,30,1.75,3500,2015-11-24,2015-12-06,,,
50206012,17,-12.24,26.75,30,1.5,2500,2016-11-24,2016-12-01,,,
50206013,16,-12.24,26.75,15,0.75,100,2015-12-01,,,,
50206013,17,-12.24,26.75,20,1,0,2016-12-01,,,,
50206014,16,-12.21,26.78,10,0.5,1500,2015-11-08,,,,
50206014,17,-12.21,26.78,30,1,750,2016-12-23,2016-11-24,,,
50206015,16,-12.2,26.78,5,0.25,0,2015-11-02,,,,
50206015,17,-12.2,26.78,35,2,0,2016-11-24,,,,
50210001,16,-13.2,26.78,25,1.5,500,2015-11-15,2015-12-06,,,
50210001,17,-13.2,26.78,30,1,1100,2016-11-07,2016-11-07,,,
50210002,16,-13.2,26.78,30,2,400,2015-12-01,2015-12-06,,,
50210003,16,-13.2,26.78,27,1.5,450,2015-11-24,2015-10-26,2015-10-26,,
50210003,17,-13.2,26.78,10,1,550,2016-12-01,2016-12-05,,,
50210004,16,-12.2,26.78,15,1.5,200,2015-11-15,,,,
50210005,16,-13.06,25.38,10,0.5,200,2015-11-24,,,,
50210005,17,-13.06,25.38,15,0.25,250,2016-12-12,,,,
50211001,16,-13.47,25.01,10,0.5,600,2015-11-02,2015-11-15,,,
50211001,17,-13.47,25.01,40,2,100,2016-12-01,,,,
50211002,16,-13.47,25,10,0.5,1000,2015-11-08,,,,
50211003,16,-13.47,28,20,0.98,0,2015-11-02,2015-11-15,,,
50211003,17,-13.47,28,40,2.10000002384186,1250,2016-11-24,2016-12-01,2017-01-04,,
50211004,16,-13.47,25,20,0.9,0,2015-11-02,2015-12-24,,,
50211004,17,-13.47,25,16,1.40000003576279,0,2016-11-02,2016-12-23,2016-10-26,,
50214001,16,-12.11,28.48,20,1,0,2015-11-15,,,,
50214002,16,-12.1,25.49,10,1,500,2015-12-06,,,,
50214003,16,-12.1,25.49,10,0.5,1250,2015-11-02,,,,
50214003,17,-12.1,25.49,7.5,0.25,1500,2016-11-02,,,,
50214004,16,-12.11,25.51,15,0.75,500,2015-11-24,,,,
50214004,17,-12.11,25.51,0,0,0,,,,,
50214005,16,-12.11,25.51,10,0.5,2400,2015-11-24,,,,
50214005,17,-12.11,25.51,10,0.5,1000,2016-12-05,,,,
50214006,16,-12.11,25.51,0,0,0,,,,,
50214006,17,-12.11,25.51,20,0.5,25,2016-11-24,,,,
50214007,16,-12.11,25.49,30,1.5,2800,2015-11-08,2015-12-13,,,
50214007,17,-12.11,25.49,80,4,4000,2016-11-07,,,,
50214008,16,-12.11,25.49,20,1,0,2015-11-08,,,,
50214009,16,-12.1,25.49,20,0.5,0,2015-11-02,2015-11-08,,,
50214009,17,-12.1,25.49,25,2,0,2016-11-02,,,,
50214010,16,-12.11,25.51,0,0,0,,,,,
50214010,17,-12.11,25.51,0,0,0,,,,,
50214011,16,-12.11,25.49,10,0.5,900,2015-11-15,,,,
50214012,16,-12.11,25.51,25,1.25,2500,2015-11-08,2015-12-01,,,
50214013,16,-12.11,25.51,60,3,2500,2015-11-08,,,,
50214014,16,-12.1,25.49,10,0.5,500,2015-11-02,,,,
50214014,17,-12.1,25.49,65,3.25,0,2016-11-14,2016-11-24,2016-12-01,,
50214015,16,-12.1,25.49,60,3,750,2015-11-15,2015-11-24,,,
50214016,16,-12.11,25.5,5,0.25,300,2016-01-04,,,,
50214016,17,-12.11,25.5,25,0.75,850,2016-11-14,,,,
50214017,16,-12.11,25.48,8,0.125,0,2015-12-01,,,,
50214018,16,-12.12,25.5,15,0.5,300,2015-11-08,,,,
50214018,17,-12.12,25.5,15,0.75,550,2016-11-07,2016-12-01,,,
50214019,16,-12.1,25.49,20,1,0,2015-11-02,,,,
50214020,16,-12.1,25.49,20,1.5,700,2015-11-08,,,,
50214020,17,-12.1,25.49,20,1,1000,2016-11-14,,,,
50216001,16,-12.33,25.89,18,1,0,2015-11-08,2015-12-01,,,
50216001,17,-12.33,25.89,24,1,200,2016-12-01,,,,
50216002,16,-12.32,25.88,20,1.5,2500,2015-11-24,2015-12-01,,,
50216002,17,-12.32,25.88,20,1,1500,2016-11-07,,,,
50216003,16,-12.32,25.88,5.25,5.25,1050,2015-12-24,2016-01-04,,,
50216003,17,-12.32,25.88,10,0.375,0,2016-12-05,,,,
50216004,16,-12.33,25.83,10,1,0,2015-11-02,,,,
50216004,17,-12.33,25.83,10,1,200,2016-12-01,,,,
50216005,16,-12.35,25.81,30,1.5,1800,2015-11-02,2015-12-01,,,
50216005,17,-12.35,25.81,40,2,1600,2016-11-02,2016-11-07,,,
50216006,16,-12.32,25.88,20,0.75,300,2015-11-24,,,,
50216007,16,-12.33,25.89,20,1,250,2015-10-26,,,,
50216007,17,-12.33,25.89,30,1.5,100,2016-10-26,2016-10-26,,,
50216008,16,-12.33,25.89,20.5,1.1,0,2015-11-15,2015-12-01,,,
50216008,17,-12.33,25.89,10,0.5,50,2016-11-24,,,,
50216009,16,-12.33,25.83,5,0.5,0,2015-11-02,,,,
50216010,16,-12.32,25.88,10,0.5,23,2015-12-06,,,,
50216010,17,-12.32,25.88,15,0.75,100,2016-12-12,,,,
50216011,16,-12.35,25.81,20,10,750,2015-11-02,2015-12-01,,,
50216011,17,-12.35,25.81,20,1,600,2016-12-01,,,,
50216012,16,-12.32,25.88,20,1,2500,2015-11-08,,,,
50216012,17,-12.32,25.88,40,2,0,2016-11-07,,,,
50216013,16,-12.32,25.88,10,0.5,1250,2015-11-02,,,,
50216013,17,-12.32,25.88,15,0.75,700,2016-11-07,2016-12-01,,,
50216014,16,-12.33,25.89,10.2,1.5,0,2015-11-24,,,,
50216014,17,-12.33,25.89,20,1,750,2016-11-02,,,,
50216015,16,-12.33,25.83,6,0.5,0,2015-11-24,,,,
50216016,16,-12.35,25.81,30,1.5,1850,2015-11-02,2015-12-01,2015-10-26,,
50216016,17,-12.35,25.81,20,1.5,900,2016-12-01,2016-10-26,,,
50216017,16,-12.32,25.88,15,0.75,750,2015-11-02,,,,
50216017,17,-12.32,25.88,10,0.5,100,2016-11-07,,,,
50216018,16,-12.33,25.88,10,0.5,1500,2015-11-02,,,,
50216018,17,-12.33,25.88,15,0.75,1000,2016-11-24,2016-12-23,,,
50216019,16,-12.32,25.87,10,0.5,700,2015-11-02,,,,
50216019,17,-12.32,25.87,20,1,150,2016-11-07,,,,
50216020,16,-12.35,25.81,20,1,1600,2015-11-02,2015-12-01,,,
50216020,17,-12.35,25.81,17.5,1.25,900,2016-11-02,2016-11-02,,,
50225001,16,-12.56,26.14,25,1.35,300,2015-11-15,2015-12-01,,,
50225002,16,-12.56,26.14,10,1,500,2015-12-06,,,,
50225003,16,-12.56,26.17,47,8.75,25000,2015-11-15,,,,
50225003,17,-12.56,26.17,220,11,88000,2016-11-07,,,,
50225004,16,-12.56,26.17,35,2,0,2015-12-01,2015-12-06,2015-12-24,,
50225004,17,-12.56,26.17,40,2,0,2017-01-04,2017-01-04,2016-12-01,2016-12-01,
50225005,16,-12.56,26.14,11,1.5,1500,2015-11-08,2015-11-15,,,
50225005,17,-12.56,26.14,40,2,0,2016-11-07,2016-11-14,2016-12-01,,
50225006,16,-12.56,26.14,20,1,2000,2015-12-06,2015-12-13,,,
50225007,16,-12.56,26.17,45,2.5,2250,2015-12-13,2015-12-06,,,
50225007,17,-12.56,26.17,30,1,500,2016-12-01,,,,
50225008,16,-12.54,26.16,30,1.5,3850,2015-12-01,2015-11-08,2015-11-08,,
50225008,17,-12.54,26.16,45,2.25,100,2016-11-07,2016-12-01,,,
50225009,16,-12.56,26.17,20,1,1300,2015-12-06,2015-12-13,,,
50225010,16,-12.54,26.16,20,1,100,2015-11-08,,,,
50225011,16,-12.56,26.14,10,1.25,800,2015-12-01,,,,
50225011,17,-12.56,26.14,30,1.5,1500,2016-11-14,,,,
50225012,16,-12.56,26.14,14,0.625,250,2015-11-08,2015-11-24,,,
50225013,16,-12.56,26.17,20,1,1350,2015-12-13,2015-11-02,,,
50225014,16,-12.56,26.18,20,1.75,1200,2015-12-01,2015-12-06,,,
50225014,17,-12.56,26.18,40,2,1000,2016-12-01,2016-12-12,,,
50225015,16,-12.54,26.16,40,2,2500,2015-11-08,2015-12-06,,,
50225015,17,-12.54,26.16,60,1.75,150,2016-10-26,2016-11-02,,,
50225016,16,-12.54,26.16,5,0.25,1000,2015-11-15,,,,
50225016,17,-12.54,26.16,35,1.5,500,2016-11-07,2016-11-14,,,
50225017,16,-12.56,26.14,50,3,5500,2015-12-24,2015-12-01,,,
50225018,16,-12.56,28.14,30,1,0,2015-12-06,2015-12-13,,,
50225019,16,-12.56,26.17,20,1,1000,2015-11-08,,,,
50225019,17,-12.56,26.17,10,0.75,100,2016-11-02,,,,
50225020,16,-12.56,26.18,35,2,0,2015-12-01,2015-12-06,2015-12-01,,
50225020,17,-12.56,26.18,20,2,2500,2016-12-12,2016-12-23,,,
60100001,16,-16.82,26.83,40,2,1450,2015-11-08,2015-12-01,2015-12-13,,
60100002,16,-16.99,27.07,15,0.75,900,2015-12-06,2015-12-06,,,
60100002,17,-16.99,27.07,90,8,26500,2016-12-01,,,,
60100003,16,-16.99,27.07,20,1,1000,2015-12-01,,,,
60100003,17,-16.99,27.07,15,0.75,1150,2016-12-23,2016-12-23,,,
60100004,16,-16.99,27.07,10,0.5,1700,2015-12-06,,,,
60100004,17,-16.99,27.07,10,0.5,1500,2016-11-24,,,,
60100005,16,-16.99,27.07,80,4,25200,2015-12-06,2015-12-06,2015-12-13,2015-12-13,
60100006,16,-16.99,27.07,10,1,600,2015-12-13,,,,
60100006,17,-16.99,27.07,60,3,11500,2016-11-14,2016-12-01,2016-12-05,2016-12-12,
60100007,16,-16.99,27.07,40,2,1250,2015-11-08,2015-12-06,,,
60100007,17,-16.99,27.07,15,2,1200,2016-12-01,2016-12-23,,,
60100008,16,-16.97,27.09,20,1,4000,2015-11-24,2015-12-01,,,
60100008,17,-16.97,27.09,60,3,7000,2016-11-24,2016-12-01,,,
60100009,16,-16.99,27.07,0,0,0,,,,,
60100009,17,-16.99,27.07,80,5.5,5250,2016-11-07,2016-12-01,2016-12-05,,
60100010,16,-16.97,27.09,20,1,2000,2015-11-15,2015-12-01,,,
60100010,17,-16.97,27.09,20,1,1750,2016-11-14,2016-12-05,,,
60100011,16,-16.97,27.09,40,3.5,1150,2015-11-24,2015-12-01,,,
60100011,17,-16.97,27.09,25,2.5,1250,2016-11-02,2016-12-01,2017-01-04,,
60100012,16,-16.97,27.09,50,2.5,5400,2015-11-15,2015-12-13,2016-01-04,,
60100012,17,-16.97,27.09,280,2,2000,2016-11-07,2016-12-12,2017-01-04,,
60100013,16,-16.97,27.09,70,3.5,4200,2016-01-04,2015-12-13,2015-12-24,,
60100013,17,-16.97,27.09,20,1,1750,2016-11-24,2016-11-24,,,
60100014,16,-16.97,27.09,43,5,9000,2015-11-24,2015-12-01,,,
60100014,17,-16.97,27.09,200,10,6300,2016-11-02,2016-12-12,,,
60100015,16,-16.97,27.09,40,2,3000,2016-01-18,,,,
60100015,17,-16.97,27.09,40,2,2000,2016-12-12,2016-12-12,2016-12-23,,
60100016,16,-16.99,27.07,231,11.3,32000,2015-11-15,2015-12-01,2015-12-01,2015-12-06,2015-12-06
60100016,17,-16.99,27.07,210,16,48500,2016-12-05,2016-12-05,2016-12-12,2016-12-12,2016-12-12
60100017,16,-16.48,26.94,25,10.75,1500,2015-11-08,2015-12-01,2015-12-24,,
60100017,17,-16.48,26.94,20,1,800,2016-12-01,,,,
60100018,16,-16.48,26.93,85,4.5,18000,2016-01-11,2015-12-24,2016-01-04,2016-01-18,2016-01-18
60100018,17,-16.48,26.93,244,87,5000,2016-11-24,2016-12-01,2016-12-05,2016-12-12,2016-12-12
60100019,16,-16.48,26.93,30,1.5,1200,2015-12-01,,,,
60100019,17,-16.48,26.93,35,3,2600,2016-12-01,2016-12-12,2016-12-12,2016-12-23,
60100020,16,-16.48,26.93,60,3,1625,2015-11-15,2015-12-13,2016-01-18,2015-11-15,
60100020,17,-16.48,26.93,70,3.5,4500,2016-11-14,2016-12-01,2016-12-05,2017-01-04,
60100021,16,-16.48,26.93,40,3.5,1000,2015-11-02,2016-01-11,,,
60100021,17,-16.48,26.93,30,3,3400,2016-11-24,2016-12-05,2016-12-05,,
60100022,16,-16.48,26.93,40,1.9,1350,2015-11-15,2015-11-24,2015-12-06,2016-01-04,
60100022,17,-16.48,26.93,80,4,3750,2016-11-14,2016-12-05,2016-12-23,,
60100023,16,-16.48,26.93,20,1,1000,2015-11-24,2015-12-13,,,
60100023,17,-16.48,26.93,65,3.25,1500,2016-12-01,2016-11-24,2017-01-04,,
60100024,16,-16.48,26.94,110,5.5,3700,2015-11-15,2015-12-01,,,
60100024,17,-16.48,26.94,100,5,10500,2016-11-14,2016-11-24,2016-12-01,,
60100025,16,-16.48,26.93,10,0.5,1000,2015-11-02,,,,
60100026,16,-16.48,26.93,30,2,1200,2015-12-06,2015-12-13,2016-01-04,,
60100026,17,-16.48,26.93,30,1.5,1400,2016-11-14,,,,
60100027,16,-16.48,26.93,30,1.5,2500,2015-11-15,2015-11-15,2015-12-13,,
60100027,17,-16.48,26.93,35,1.75,3250,2016-11-24,2016-11-24,2016-12-01,2016-12-05,
60100028,16,-16.48,26.93,30,1.5,2500,2015-12-01,2015-12-01,,,
60100028,17,-16.48,26.93,40,2,2450,2016-11-14,2016-12-01,,,
60100029,16,-16.48,26.93,25,1.5,2700,2016-01-04,,,,
60100029,17,-16.48,26.93,40,2,4700,2016-12-01,2016-12-01,,,
60100030,16,-16.51,26.94,25,1.25,1900,2015-12-13,2016-01-11,,,
60100031,16,-16.55,26.96,15,0.75,250,2015-11-24,2015-11-24,,,
60100031,17,-16.55,26.96,30,2,250,2016-12-23,,,,
60100032,16,-16.55,26.96,15,0.75,1200,2015-11-08,2015-12-13,,,
60100032,17,-16.55,26.96,20,1,0,2016-12-01,,,,
60100033,16,-16.55,26.96,10,0.5,400,2015-11-24,,,,
60100033,17,-16.55,26.96,10,0.5,500,2016-11-14,,,,
60100034,16,-16.93,27.02,25,1.25,2800,2015-12-01,2015-12-06,,,
60100034,17,-16.93,27.02,25,1.25,1750,2016-12-01,2016-12-05,,,
60100035,16,-16.93,27.02,40,2,3180,2015-12-01,2015-12-13,,,
60100036,16,-16.93,27.02,30,1.5,3050,2015-12-01,2015-12-24,,,
60100036,17,-16.93,27.02,20,1,1350,2016-11-24,,,,
60100037,16,-16.93,27.02,60,3,6500,2015-11-08,2015-12-01,2015-12-06,,
60100037,17,-16.93,27.02,70,2.5,9500,2016-10-26,2016-11-02,2016-12-01,,
60100038,16,-16.93,27.02,60,3,12000,2015-11-15,2015-11-24,2015-11-24,2015-12-01,2015-12-01
60100038,17,-16.93,27.02,90,9600,0,2016-11-24,,,,
60100039,16,-16.93,27.02,30,2.5,1600,2015-11-08,2016-01-04,,,
60100039,17,-16.93,27.02,30,1.5,2800,2016-11-24,2016-12-05,,,
60100040,16,-16.93,27.02,50,2.5,2100,2015-11-02,2015-12-01,,,
60100040,17,-16.93,27.02,150,7.5,14700,2016-11-07,2016-11-14,2016-12-12,2016-12-12,2016-11-24
60100041,16,-16.93,27.02,150,7.5,23750,2015-11-02,2015-12-24,2015-12-24,2015-12-01,2015-12-13
60100042,16,-16.93,26.02,70,3.5,7500,2015-12-01,2016-01-04,2016-01-11,,
60100042,17,-16.93,26.02,80,4,5250,2016-12-05,2016-12-23,2016-12-23,,
60100043,16,-16.93,27.11,30,1.5,2750,2015-12-06,2015-11-24,,,
60100043,17,-16.93,27.11,40,2,3500,2016-11-07,2016-11-24,,,
60100044,16,-16.93,27.02,85,4.25,13700,2015-11-15,2015-11-15,2015-12-06,2015-12-24,
60100045,16,-16.93,27.02,40,2,4050,2015-12-01,2015-12-13,2015-12-24,,
60100045,17,-16.93,27.02,35,1.75,3300,2016-11-24,2016-12-23,,,
60100046,16,-16.93,27.02,20,1,890,2015-12-24,,,,
60100047,16,-16.93,27.02,35,2.1,3600,2015-11-08,2015-12-01,,,
60100048,16,-16.93,27.02,125,6,8000,2015-11-24,2015-12-13,2015-11-24,2015-11-15,
60100048,17,-16.93,27.02,70,3.5,10300,2016-12-23,2017-01-04,2017-01-04,2017-01-04,2017-01-11
60100049,16,-16.93,27.02,30,1.5,5175,2015-11-15,2015-11-15,2015-12-01,,
60100049,17,-16.93,27.02,150,7.5,14500,2016-11-14,2016-12-01,2016-12-01,2016-12-05,
60100050,16,-16.93,27.02,20,1,1000,2015-12-01,,,,
60100051,16,-16.93,27.02,40,1.5,5900,2015-12-01,2015-12-24,,,
60100052,16,-16.97,26.99,70,3.5,6000,2016-01-04,,,,
60100053,16,-16.94,27.09,40,2,2750,2015-11-15,2015-11-24,2015-11-24,2015-12-01,2015-12-13
60100053,17,-16.94,27.09,45,2.25,3000,2016-11-14,2016-12-01,2016-12-05,2017-01-04,
60100054,16,-16.94,27.09,90,4.5,3400,2015-11-15,2015-12-01,2015-12-06,,
60100054,17,-16.94,27.09,125,5.30000001192093,5000,2016-12-01,2016-12-01,2016-12-01,,
60100055,16,-16.94,27.09,45,2.25,2750,2015-12-01,2015-12-01,2015-12-06,,
60100055,17,-16.94,27.09,60,2.75,5550,2016-12-05,2016-12-05,2016-12-23,2016-12-23,
60100056,16,-16.94,27.09,20,2,3500,2015-11-24,2015-12-01,,,
60100056,17,-16.94,27.09,60,3,13500,2016-12-23,,,,
60100057,16,-16.94,27.09,139,6.5,2200,2015-12-13,2015-12-24,2015-11-15,2015-12-13,
60100058,16,-16.94,27.09,35,1.75,1075,2015-11-24,2015-11-24,2015-12-06,,
60100058,17,-16.94,27.09,55,6,4500,2016-11-24,2016-11-24,2016-11-24,2016-12-01,2016-12-01
60100059,16,-16.94,27.09,65,3.25,2000,2015-11-24,2015-12-01,2015-11-15,2015-12-01,
60100060,16,-16.94,27.09,50,2.5,5000,2015-12-01,2015-12-13,2015-12-24,,
60100060,17,-16.94,27.09,40,3,1300,2016-12-01,2016-12-12,,,
60100061,16,-16.94,27.09,74,5.5,3150,2015-11-02,2015-12-01,2015-12-24,2016-01-04,
60100061,17,-16.94,27.09,180,39,25001.5,2016-11-07,2016-11-14,2016-11-14,2016-11-14,2016-12-01
60100062,16,-16.94,27.09,20,1,600,2015-12-13,,,,
60100062,17,-16.94,27.09,20,1,1200,2016-12-12,2016-12-23,,,
60100063,16,-16.91,27.1,10,0.5,500,2015-12-01,,,,
60100064,16,-16.91,27.1,20,1,1400,2015-12-01,2015-12-24,,,
60100064,17,-16.91,27.1,25,1.5,2500,2016-12-01,2016-12-12,2017-01-04,,
60100065,16,-16.91,27.1,40,2,1750,2015-11-08,2015-11-08,2015-12-06,2016-01-04,
60100065,17,-16.91,27.1,40,2,4500,2016-11-24,2016-12-01,2016-12-23,,
60100066,16,-16.91,27.1,20,1,500,2015-11-24,2015-12-01,,,
60100066,17,-16.91,27.1,20,2,1000,2016-12-01,2017-01-04,,,
60100067,16,-16.91,27.1,25,1.25,3600,2015-11-24,2015-12-24,2016-01-18,,
60100067,17,-16.91,27.1,30,1.5,3600,2017-01-11,2016-11-24,2016-11-14,,
60100068,16,-16.94,27.1,15,0.75,900,2015-12-01,2016-01-04,,,
60100068,17,-16.94,27.1,10,0.5,450,2016-12-23,,,,
60100069,16,-16.91,27.1,70,3.5,2530,2015-12-01,2015-12-24,2015-12-01,2015-12-01,2015-12-01
60100070,16,-16.91,27.1,20,1,800,2015-12-13,2016-01-04,,,
60100071,16,-16.78,27.09,40,2,3800,2015-12-01,2015-12-06,2015-12-13,2016-01-04,
60100072,16,-16.77,27.11,30,1.5,590,2015-12-01,2015-12-13,2015-12-24,,
60100073,16,-16.84,27.03,60,3,8000,2015-11-24,2015-12-01,2015-12-06,,
60100074,16,-16.83,27.03,115,5.75,17000,2015-11-08,2015-12-01,,,
60100075,16,-16.77,27.11,20,2,1800,2015-11-24,2015-11-24,,,
60100076,16,-16.77,27.11,15,0.75,1500,2015-11-02,2015-12-06,,,
60100077,16,-16.85,27.03,5,10.25,2000,2015-11-15,2015-12-01,,,
60100078,16,-16.77,27.11,15,1.25,1350,2015-12-06,2015-12-13,,,
60100079,16,-16.79,27.13,35,1.75,3100,2015-12-01,2015-11-15,2015-12-24,2015-11-15,
60100080,16,-16.79,27.13,15,0.75,800,2015-12-13,2015-12-01,,,
60100081,16,-16.77,27.11,20,1,1400,2015-12-24,2015-11-08,,,
60100082,16,-16.84,27.04,60,3,3350,2015-12-13,2015-11-08,2016-01-04,2015-12-06,
60100083,16,-16.79,27.13,150,7.5,3250,2015-11-02,2016-01-04,2015-12-24,,
60100084,16,-16.85,27.03,25,1.25,3000,2015-12-06,2015-12-24,2015-12-24,,
60100085,16,-16.77,27.11,50,4,3750,2015-12-13,,,,
60100086,16,-16.77,27.13,30,1.5,2400,2015-11-15,2015-11-15,2015-12-01,,
60100087,16,-16.83,27.04,35,1.75,3250,2015-12-13,2015-11-15,2016-01-11,,
60100088,16,-16.59,26.87,50,2.5,2600,2015-12-13,2015-12-24,2015-12-13,2016-01-04,
60100089,16,-16.62,26.87,30,3,400,2015-11-24,,,,
60100090,16,-16.59,26.87,30,1.5,200,2015-12-06,2015-12-13,2015-12-13,,
60100091,16,-16.59,26.87,30,1.5,600,2015-12-01,2015-11-24,2015-11-24,,
60100092,16,-16.59,26.87,40,2,3000,2015-12-01,2015-12-06,,,
60100093,16,-16.59,26.87,15,0.75,1200,2016-01-11,2015-11-24,,,
60100094,16,-16.62,26.87,30,1.5,250,2015-11-24,,,,
60100095,16,-16.59,26.87,25,1.25,1000,2015-11-08,2015-11-24,2015-12-06,,
60100096,16,-16.59,26.87,5,0.25,500,2016-01-11,,,,
60100097,16,-16.62,26.87,10,1,750,2015-11-24,,,,
60100098,16,-16.6,26.82,20,1,1000,2015-11-15,,,,
60100099,16,-16.6,26.83,20,1,550,2015-12-24,2015-12-01,,,
60100100,16,-16.6,26.82,40,2,8600,2015-12-06,2015-12-24,2015-12-24,,
60100101,16,-16.6,26.82,100,4.5,2450,2015-11-15,2015-11-15,2015-12-13,2015-12-24,2015-12-24
60100102,16,-16.6,26.82,45,2.25,1350,2015-11-15,2015-11-15,2015-11-24,2015-12-01,2016-01-04
60100103,16,-16.6,26.82,60,2.5,5500,2015-12-01,2015-11-15,2016-01-04,,
60100104,16,-16.6,26.83,60,3,3600,2016-01-04,2015-11-24,,,
60112001,16,-16.92,27.26,41,2.05,3850,2015-12-13,2016-01-04,2016-01-04,2015-12-13,2015-12-13
60112001,17,-16.92,27.26,50,2.5,300,2017-01-11,2016-12-05,2016-12-05,,
60112002,16,-16.87,27.27,160,10.5,13000,2015-11-24,2015-12-01,2015-12-24,2015-12-13,2016-01-04
60112002,17,-16.87,27.27,115,11.5,6625,2016-11-14,2016-12-01,2016-12-23,,
60112003,16,-16.97,27.88,15,0.75,1000,2015-12-01,2015-12-13,,,
60112004,16,-16.93,27.3,40,2,1950,2015-12-01,2016-01-04,2015-12-06,2015-12-24,
60112005,16,-16.87,27.28,20,1.25,2500,2015-12-24,2016-01-04,,,
60112006,16,-16.91,27.25,15,0.75,1500,2015-12-13,2015-12-24,,,
60112006,17,-16.91,27.25,25,1.25,50,2016-12-01,2016-12-12,2016-12-05,,
60112007,16,-16.9,27.29,10,0.5,1350,2015-12-24,2016-01-04,,,
60112007,17,-16.9,27.29,20,2,250,2016-12-23,2016-12-23,,,
60112008,16,-16.58,27.26,30,1.5,401,2015-12-06,2015-12-01,,,
60112008,17,-16.58,27.26,25,1.25,1000,2016-11-02,2016-12-01,,,
60112009,16,-16.87,27.28,40,2,3500,2015-12-06,2015-12-13,,,
60112009,17,-16.87,27.28,20,2,0,2016-11-07,2016-11-14,,,
60112010,16,-16.93,26.31,15,0.75,600,2015-12-01,2015-12-06,2015-12-24,,
60112011,16,-16.93,27.26,30,1.5,1890,2015-12-06,2015-12-13,,,
60112012,16,-16.9,27.29,15,0.75,1000,2015-11-15,2015-11-15,,,
60112012,17,-16.9,27.29,15,3.5,1500,2016-12-01,2016-12-01,,,
60112013,16,-16.87,27.28,20,1,450,2015-12-06,,,,
60112013,17,-16.87,27.28,10,1,300,2016-12-23,,,,
60112014,16,-16.88,27.27,10,0.5,500,2015-11-24,,,,
60112014,17,-16.88,27.27,10,0.5,50,2016-12-01,,,,
60112015,16,-16.91,27.26,30,1.5,3150,2015-12-01,2015-12-13,,,
60112015,17,-16.91,27.26,42,2.125,1050,2016-12-12,2016-12-05,,,
60112016,16,-16.58,27.27,40,2,2000,2015-12-01,,,,
60112016,17,-16.58,27.27,40,4,1200,2016-11-24,2016-12-05,,,
60112017,16,-16.94,27.3,30,1.5,4500,2016-01-04,2016-01-04,,,
60112018,16,-16.88,27.28,5,0.5,500,2015-12-24,,,,
